gene,log2FC,p_perm,FDR
C9orf78,-0.014882179307540433,1.0,1.0
USP20,-1.9942692807356261,0.047244094488188976,0.6749978680462776
FNBP1,0.16870735961683447,0.6614173228346457,0.9540512840874406
GPR107,-0.09978104297182178,0.7795275590551181,0.9712956335003579
NCS1,0.952355535461531,0.4015748031496063,0.8837120505898488
ASS1,-0.09347656610552191,0.9448818897637795,0.9918631948664849
FUBP3,0.5453066770888029,0.4015748031496063,0.8837120505898488
EXOSC2,0.19442014997968338,0.5984251968503937,0.9426551539427668
ABL1,-0.26280319591832235,0.4566929133858268,0.902149678516856
LAMC3,1.6835291271777932,0.023622047244094488,0.667765748031496
AIF1L,0.28996444991696824,0.8740157480314961,0.9808551554908088
NUP214,0.13103670634511744,0.8188976377952756,0.9745327177025166
FAM78A,-0.45789928374423416,0.7007874015748031,0.9585669608839218
PLPP7,-0.06628028125603969,0.9212598425196851,0.9876412106462515
PRRC2B,0.37440376260738706,0.8031496062992126,0.971896098874773
POMT1,-0.6064309826671597,0.44881889763779526,0.9003583119525789
UCK1,-1.2633233820473784,0.13385826771653545,0.7622000984664999
RAPGEF1,0.13560302206938646,0.968503937007874,0.996635061524332
MED27,1.802688902182369,0.05511811023622047,0.6749978680462776
NTNG2,0.08339285122475038,0.9212598425196851,0.9876412106462515
SETX,-0.3461639018380911,0.18110236220472442,0.7957830157888296
TTF1,0.8655563171165368,0.4566929133858268,0.902149678516856
DDX31,0.7680094004043871,0.3858267716535433,0.876785038446982
GTF3C4,0.18811494708187126,0.3937007874015748,0.8821211995132048
SPACA9,1.41574869511923,0.14960629921259844,0.7768878201361455
TSC1,-0.3667327392193904,0.4409448818897638,0.8989154300423986
EEF1A1P5,-0.35009725677965964,0.5196850393700787,0.9269891283308266
GTF3C5,0.13296135460919478,0.8267716535433071,0.9765376538065054
RALGDS,0.11277083354835371,0.9448818897637795,0.9918631948664849
GBGT1,1.2111881931751332,0.2204724409448819,0.8129322149948648
ABO,-0.49656540650737024,0.6377952755905512,0.9507024161801811
SURF6,1.1929780804085155,0.2283464566929134,0.8162148180675277
