gene,log2FC,score,pval_adj,loso_robustness
RAB2A,1.1631418466567993,11.433521270751953,2.322172391360608e-28,
PLS3,1.3456755876541138,11.428765296936035,2.445873192491021e-28,
SGCE,1.5949151515960693,11.42336368560791,2.595319555045969e-28,
GNAI1,2.7087643146514893,11.409337997436523,3.0323395319143685e-28,
PAM,1.4419609308242798,11.36408805847168,5.081705023799442e-28,
LGALS3BP,1.238555669784546,11.333321571350098,7.204020302264354e-28,
SMARCA1,1.7828940153121948,11.32211685180664,8.16380579652879e-28,
COPB2,1.2708007097244263,11.306209564208984,9.732178493384024e-28,
THBS2,1.3682819604873657,11.274932861328125,1.3852913035079326e-27,
ROCK2,1.3656790256500244,11.266441345214844,1.5170460851028329e-27,
KIFAP3,2.01267409324646,11.257171630859375,1.6760161946217896e-27,
PARVA,1.7257345914840698,11.253570556640625,1.741060915079208e-27,
MCAM,4.392583847045898,11.189351081848145,3.57963474909258e-27,
TPM1,1.6962636709213257,11.181558609008789,3.89761316680407e-27,
PAPSS2,1.7591066360473633,11.178683280944824,4.014953237249185e-27,
COL14A1,1.3190141916275024,11.173604965209961,4.239741590574294e-27,
SEPT11,1.2658621072769165,11.153667449951172,5.27723971176235e-27,
FOXF2,1.930179476737976,11.15197467803955,5.364086098048762e-27,
TSPAN11,3.540375232696533,11.148078918457031,5.589073424264333e-27,
STARD13,2.5594756603240967,11.122525215148926,7.425557545583875e-27,
PLPP3,1.288501501083374,11.100948333740234,9.379840219458309e-27,
MEF2C,2.9242019653320312,11.040167808532715,1.8336105297324003e-26,
H1F0,1.581016182899475,11.035223960876465,1.9321966989036756e-26,
CTNND1,1.7188376188278198,11.012652397155762,2.470030712121674e-26,
CEBPB,1.3983203172683716,11.008273124694824,2.5862914174150405e-26,
ZEB2,1.1992229223251343,11.003839492797852,2.709606235828852e-26,
TPM2,1.7422945499420166,10.99857234954834,2.865106238206297e-26,
YBX3,1.4016748666763306,10.98572826385498,3.2947732017562013e-26,
PTTG1IP,1.2487188577651978,10.868789672851562,1.1766159560739954e-25,
PPIC,1.3944553136825562,10.861507415771484,1.2710783911547556e-25,
MYH9,0.9623932242393494,10.842536926269531,1.5603410765412033e-25,
SCARA5,2.1069748401641846,10.827543258666992,1.8287735306082097e-25,
TFPI,1.9177719354629517,10.778236389160156,3.1134789683340166e-25,
ARHGAP1,1.724164605140686,10.755853652954102,3.9501662427608157e-25,
ENPEP,1.6964378356933594,10.745562553405762,4.394429588661152e-25,
ACTG1,0.5671464204788208,10.721674919128418,5.662988280396093e-25,
STEAP1,2.078371047973633,10.719874382019043,5.760009869635102e-25,
SLC39A1,1.450875997543335,10.700716018676758,7.032150825693835e-25,
FKBP10,1.23682701587677,10.667987823486328,9.981436840675623e-25,
NDUFAB1,1.5161786079406738,10.66685962677002,1.0078674897027148e-24,
SFRP2,1.7194859981536865,10.64095687866211,1.3216563936229019e-24,
LMO4,1.613413691520691,10.640096664428711,1.3306801684171505e-24,
CTHRC1,1.5131430625915527,10.634346961975098,1.4119471322417572e-24,
CAMK2N1,1.941954493522644,10.633325576782227,1.4240563975821142e-24,
ENTPD1,1.6060476303100586,10.615080833435059,1.7274185434818273e-24,
TSC22D1,1.4504315853118896,10.602693557739258,1.9534958676282186e-24,
CLTC,1.0684082508087158,10.597454071044922,2.0611609818628695e-24,
PCDH18,1.65559983253479,10.591354370117188,2.189595795140409e-24,
GPX8,1.3570250272750854,10.578886985778809,2.4954931830258623e-24,
CTNNB1,1.1705631017684937,10.530009269714355,4.189372691906397e-24,
RHOB,1.088935136795044,10.504509925842285,5.478174142993791e-24,
SEC61G,1.3052738904953003,10.481670379638672,6.960316035856837e-24,
SPIN1,1.3211705684661865,10.462726593017578,8.463048744035865e-24,
PLOD1,1.3917856216430664,10.445422172546387,1.0110619586334505e-23,
