gene,log2FC,score,pval_adj,loso_robustness
RPL37A,0.4232425391674042,5.37436056137085,8.44182549004143e-06,
NCKAP1L,0.5769637823104858,5.371220111846924,8.545347477937127e-06,
NFKBIE,0.9832634925842285,5.370771408081055,8.545347477937127e-06,
RHOA,0.4786818027496338,5.35636568069458,9.21968330519273e-06,
HDLBP,0.7184224724769592,5.350383758544922,9.493327830182409e-06,
RTN1,1.0207560062408447,5.345997333526611,9.689190398638463e-06,
BICD2,0.6678158640861511,5.342109203338623,9.824675225049266e-06,
MT-ND2,0.354775607585907,5.339068412780762,9.926938058115912e-06,
ATP5J,0.6145694255828857,5.338869094848633,9.926938058115912e-06,
ADAM9,1.0918288230895996,5.332488536834717,1.0243891924088877e-05,
YBX3,0.6623010039329529,5.330993175506592,1.0290220422575554e-05,
GNB4,0.696585476398468,5.323167324066162,1.0672594702048774e-05,
ATP6V0D1,0.509183406829834,5.311303615570068,1.134017147808199e-05,
CD59,1.0394618511199951,5.2996392250061035,1.2044775205322955e-05,
IFITM3,0.6205733418464661,5.283239364624023,1.3126892208956615e-05,
CYB5B,0.7513946294784546,5.2815446853637695,1.3200752008572135e-05,
ITGAV,1.5866421461105347,5.273618698120117,1.3734106649778025e-05,
CST3,0.5289300680160522,5.267337799072266,1.4160928033138789e-05,
AP2M1,0.7036024332046509,5.259312629699707,1.4739841776942297e-05,
LST1,0.6374485492706299,5.253729820251465,1.51099490676159e-05,
KCTD12,0.5660370588302612,5.253430366516113,1.51099490676159e-05,
SLCO2B1,1.484106421470642,5.249342918395996,1.5339497652711534e-05,
SERPINB6,0.8256127834320068,5.2443084716796875,1.5708576388703255e-05,
OAZ2,0.6929593086242676,5.227758884429932,1.712083616042543e-05,
HSP90AB1,0.457363098859787,5.224917888641357,1.7324827000165555e-05,
CAB39,0.6395765542984009,5.224219799041748,1.73294815839834e-05,
C1QB,1.3991031646728516,5.223422527313232,1.734368073313703e-05,
NDUFB2,0.6006442904472351,5.221578121185303,1.7456518900153355e-05,
AOAH,0.862669825553894,5.214898586273193,1.8034783196792228e-05,
ARRB2,0.5479431748390198,5.212754726409912,1.8181578107972146e-05,
PAK1,0.581196129322052,5.198448657989502,1.9570323295324973e-05,
RSU1,0.6795130372047424,5.194062232971191,1.996874739981234e-05,
BANF1,0.6558346748352051,5.190971374511719,2.0233808158304282e-05,
MT-ND1,0.36205747723579407,5.188080310821533,2.0480501590669065e-05,
LIMA1,1.228335976600647,5.187332630157471,2.0493169151428994e-05,
CEBPD,0.7233312129974365,5.184391498565674,2.0748839808424037e-05,
FCGR2A,0.6505740284919739,5.182547569274902,2.088457955197517e-05,
SIGLEC10,0.989215612411499,5.180154800415039,2.1083263160761284e-05,
SEPT2,0.5174469351768494,5.179107666015625,2.1130990627154172e-05,
RAB7A,0.507026195526123,5.177313327789307,2.1264067877978505e-05,
RALA,0.66281658411026,5.170633792877197,2.196520585512699e-05,
TMEM173,1.0360521078109741,5.168540000915527,2.213909601601126e-05,
CXCL3,0.9253137707710266,5.166147708892822,2.2350230193487072e-05,
ZEB2,0.6007029414176941,5.15637731552124,2.3470395072330303e-05,
HSPB1,1.041156530380249,5.154632568359375,2.361228499401147e-05,
HLA-DOA,0.6959553956985474,5.152439594268799,2.381213504869216e-05,
SAT1,0.6364129185676575,5.1457600593566895,2.451507897488102e-05,
TMSB10,0.5627446174621582,5.143267631530762,2.4762299201828496e-05,
PTMS,0.8051849603652954,5.119589805603027,2.7901678217655772e-05,
OTUD1,0.7444924116134644,5.115402698516846,2.8436389675198498e-05,
PPP1R18,0.5168471932411194,5.095713138580322,3.145639667200192e-05,
NARS,0.6555476188659668,5.085693836212158,3.305779799745468e-05,
DBI,0.5546591281890869,5.08180570602417,3.36347123335635e-05,
OLFML2B,1.4524085521697998,5.060520648956299,3.737826697553698e-05,
RAD21,0.5549080967903137,5.048258304595947,3.973310126187196e-05,
ZYX,0.6348845958709717,5.037391185760498,4.1923882742765114e-05,
SELENOW,1.1698442697525024,5.033902168273926,4.256122008584978e-05,
ATP1B3,0.6008114218711853,5.029116630554199,4.3501201766432076e-05,
RAP2A,0.8645191192626953,5.018997669219971,4.5713612930251104e-05,
FGL2,0.5976342558860779,4.994123935699463,5.1855545124536444e-05,
CD58,1.083054542541504,4.988440990447998,5.323923820504827e-05,
GLUD1,0.6428250670433044,4.984104156494141,5.427962513144663e-05,
ACP5,1.4605896472930908,4.978272438049316,5.576905456350066e-05,
PPP1R15B,0.5759000182151794,4.9719414710998535,5.744556475461901e-05,
LPAR6,1.275608777999878,4.960725784301758,6.0434699107204715e-05,
CD151,1.6408826112747192,4.95733642578125,6.118675200479384e-05,
ACER3,1.033859372138977,4.954195976257324,6.199584901432776e-05,
RNH1,0.6413105130195618,4.9468183517456055,6.419786184927007e-05,
PTGER4,0.7626462578773499,4.937895774841309,6.700395884075242e-05,
F13A1,0.7552869915962219,4.934954643249512,6.775494104896533e-05,
C3AR1,1.5468730926513672,4.934556007385254,6.775494104896533e-05,
RAB10,0.5270106792449951,4.9332098960876465,6.802123946817368e-05,
CAPN2,0.8598397374153137,4.931315898895264,6.848106458861952e-05,
BNIP3L,0.70228111743927,4.926879405975342,6.984709384399002e-05,
HSPA5,0.5682746171951294,4.896073818206787,8.149166014564623e-05,
CD93,0.5982290506362915,4.883810997009277,8.64752848229897e-05,
HSPA8,0.4923437535762787,4.883113384246826,8.652827626636049e-05,
CD4,0.5124503374099731,4.882365703582764,8.660389622139903e-05,
TGOLN2,0.5348466634750366,4.880570888519287,8.704296610371967e-05,
MKNK1,1.0217382907867432,4.880222320556641,8.704296610371967e-05,
SEC11A,0.4983867406845093,4.868607521057129,9.205038692973721e-05,
YWHAG,0.5239324569702148,4.861180305480957,9.529733239754302e-05,
RAC1P2,0.7478538751602173,4.858538627624512,9.630002646548164e-05,
ANXA2P2,1.2510826587677002,4.851759433746338,9.936607305408514e-05,
H2AFY,0.4622465968132019,4.842836380004883,0.0001036386517697463,
CLIC4,0.9248816967010498,4.842188358306885,0.00010368107449212837,
AXL,1.3896082639694214,4.833016395568848,0.00010826755388328812,
YBX1P1,0.591420590877533,4.830923080444336,0.00010910242503861716,
HOOK3,0.5658960938453674,4.829776287078857,0.00010942250643607478,
CALR,0.6489858627319336,4.82778263092041,0.00011021215439938223,
TMBIM6,0.39963671565055847,4.8229475021362305,0.00011260162085601076,
SELENOT,0.5853211283683777,4.806098937988281,0.0001221703141919626,
MAPK1,0.5885436534881592,4.804404258728027,0.00012286548527956019,
SNRPG,0.6567692756652832,4.800815105438232,0.00012473989389111595,
RDH11,0.7806622385978699,4.7855119705200195,0.00013425769225311465,
MTCH2,0.8174901604652405,4.7848639488220215,0.00013431846255508044,
