gene,log2FC,p_perm,FDR
CDKN2C,-0.4733911185428361,0.8110236220472441,1.0
RNF11,-0.5800630763878587,0.6456692913385826,1.0
EPS15,0.050747793082852155,0.9133858267716536,1.0
OSBPL9,-1.402923228404604,0.3779527559055118,1.0
NRDC,1.721096443335071,0.41732283464566927,1.0
TXNDC12,-1.373324230653549,0.6220472440944882,1.0
BTF3L4,2.688854967823593,0.06299212598425197,1.0
CC2D1B,-0.4099642022393435,0.7874015748031497,1.0
PRPF38A,0.9781937247103061,0.5433070866141733,1.0
ZCCHC11,-1.4354686321603878,0.2283464566929134,1.0
GPX7,0.9247728066312199,0.5669291338582677,1.0
FAM159A,-0.6556208651377569,0.5433070866141733,1.0
ZYG11B,-1.8020251949332002,0.07086614173228346,1.0
RPS13P2,-1.0002170522370992,0.6062992125984252,1.0
ECHDC2,0.1305104214414896,1.0,1.0
SCP2,0.253321552293297,0.8346456692913385,1.0
MAGOH,0.3721345540306409,0.7165354330708661,1.0
YIPF1,0.41186096619656887,0.6062992125984252,1.0
HSPB11,-0.5183074327654085,0.7322834645669292,1.0
LRRC42,0.8113738888168279,0.5275590551181102,1.0
TMEM59,-0.029737818870420263,0.952755905511811,1.0
TCEANC2,-2.9501703950403515,0.023622047244094488,1.0
MRPL37,-0.8652434609667752,0.6062992125984252,1.0
SSBP3,-0.2868509925612517,0.8346456692913385,1.0
TTC22,1.0622661771384916,0.7244094488188977,1.0
DHCR24,-1.3791524373720825,0.4094488188976378,1.0
USP24,0.4821736157469645,0.5905511811023622,1.0
PLPP3,1.407100997199584,0.2125984251968504,1.0
OMA1,-1.0805666285000737,0.48031496062992124,1.0
TACSTD2,0.16614855186442679,0.8976377952755905,1.0
MYSM1,-0.23628243547534566,0.7244094488188977,1.0
JUN,0.5535144056927415,0.41732283464566927,1.0
FGGY,0.320896289794689,0.7401574803149606,1.0
NFIA,1.0188053965001953,0.5039370078740157,1.0
TM2D1,-0.2949351445703323,0.8503937007874016,1.0
USP1,-1.8381660703722376,0.33858267716535434,1.0
ATG4C,-1.927197814157523,0.09448818897637795,1.0
ALG6,-0.5611126403088125,0.6929133858267716,1.0
ITGB3BP,0.1639057592988138,0.8582677165354331,1.0
PGM1,-2.496596527913135,0.09448818897637795,1.0
RAVER2,-0.13712870854671189,0.968503937007874,1.0
JAK1,-1.3059524866351717,0.84251968503937,1.0
AK4,0.6978061442482795,0.7637795275590551,1.0
LEPROT,-0.81199826986846,0.28346456692913385,1.0
PDE4B,0.2165509144559863,0.8582677165354331,1.0
TCTEX1D1,0.003311688662352985,1.0,1.0
MIER1,-0.1695678758748862,0.7322834645669292,1.0
SLC35D1,-0.25337027153267155,0.9212598425196851,1.0
SERBP1,0.028609776216764082,1.0,1.0
GADD45A,-0.21856056775815347,0.7007874015748031,1.0
GNG12,1.2844997222149401,0.5196850393700787,1.0
WLS,2.052843826141644,0.16535433070866143,1.0
SRSF11,-0.364116610841422,0.6220472440944882,1.0
ANKRD13C,0.5099091941082374,0.7165354330708661,1.0
ZRANB2,-1.0113215628183516,0.5984251968503937,1.0
