gene,log2FC,p_perm,FDR
C1orf174,0.3071436580227731,0.5354330708661418,1.0
NPHP4,-0.5170046846566866,0.49606299212598426,1.0
KCNAB2,0.11052880277886068,0.7874015748031497,1.0
RPL22,-0.13910617510109802,0.4094488188976378,1.0
ICMT,-0.5668910642707239,0.15748031496062992,1.0
GPR153,-0.1697837729114724,0.8110236220472441,1.0
ACOT7,0.6388070949985498,0.1732283464566929,1.0
TNFRSF25,0.11009598877761118,0.8740157480314961,1.0
NOL9,0.11052713312892504,0.7559055118110236,1.0
ZBTB48,0.5493480988387016,0.6850393700787402,1.0
KLHL21,0.1366924052624663,0.6692913385826772,1.0
PHF13,-0.5108411366632799,0.9291338582677166,1.0
THAP3,-0.16029560306871837,0.905511811023622,1.0
DNAJC11,1.7142762222611858,0.08661417322834646,1.0
CAMTA1,0.358186674595923,0.4251968503937008,1.0
VAMP3,-0.22818402238081692,0.4645669291338583,1.0
PER3,-1.2053142430322985,0.25196850393700787,1.0
UTS2,-1.2479184743715739,0.4645669291338583,1.0
TNFRSF9,2.2946267070829123,0.11023622047244094,1.0
PARK7,0.17125052751156744,0.5196850393700787,1.0
Y_RNA,-0.4190098082460052,0.1732283464566929,1.0
ERRFI1,-0.28086273924963434,0.7401574803149606,1.0
RERE,0.05271913456011745,0.7874015748031497,1.0
ENO1,0.11168817182156499,0.6062992125984252,1.0
GPR157,0.08119198197939781,1.0,1.0
H6PD,-0.24971302347446578,0.7165354330708661,1.0
SPSB1,0.6965323070317595,0.4566929133858268,1.0
SLC25A33,-1.1156338780677886,0.28346456692913385,1.0
TMEM201,0.20331457715070078,0.8818897637795275,1.0
PIK3CD,-0.10939097279169374,0.7952755905511811,1.0
CLSTN1,0.09258543291247712,0.7952755905511811,1.0
CTNNBIP1,0.07157537779086587,0.8346456692913385,1.0
LZIC,0.3320129370393161,0.5039370078740157,1.0
NMNAT1,-0.032623144399086534,1.0,1.0
UBE4B,0.27640368700652385,0.6614173228346457,1.0
KIF1B,-0.6108584525603025,0.47244094488188976,1.0
PGD,0.13248846723348517,0.8110236220472441,1.0
DFFA,0.3913091214788329,0.25196850393700787,1.0
PEX14,-0.3725699313133939,0.3937007874015748,1.0
CASZ1,-0.9928468019418548,0.3543307086614173,1.0
TARDBP,-0.13016496619892415,0.7165354330708661,1.0
SRM,0.672373757801294,0.6614173228346457,1.0
EXOSC10,-0.21615920623224305,0.5433070866141733,1.0
MTOR,0.025526015933441837,0.9921259842519685,1.0
UBIAD1,0.020665530895464634,0.968503937007874,1.0
FBXO44,-0.7097641195963162,0.7559055118110236,1.0
FBXO6,-0.28084154514708004,0.7952755905511811,1.0
MAD2L2,0.48150954820895553,0.5748031496062992,1.0
DRAXIN,1.1788120102078077,0.13385826771653545,1.0
AGTRAP,-0.36591526168716104,0.5039370078740157,1.0
MTHFR,0.18594460325368178,0.8267716535433071,1.0
CLCN6,0.44556031678271113,0.7401574803149606,1.0
RNU5E-1,-0.03171068512776265,0.952755905511811,1.0
RNU5E-4P,-1.255418943546517,0.23622047244094488,1.0
KIAA2013,0.32073827799698673,0.49606299212598426,1.0
PLOD1,0.2542099247749521,0.6062992125984252,1.0
MFN2,-0.2572903101620305,0.7637795275590551,1.0
MIIP,0.31926888024325484,0.952755905511811,1.0
TNFRSF1B,-0.2853373962333938,0.5748031496062992,1.0
VPS13D,-0.07285763848277682,0.84251968503937,1.0
DHRS3,-1.0311021117864536,0.06299212598425197,1.0
PRDM2,-0.256021273641613,0.3700787401574803,1.0
EFHD2,-0.23040853215742452,0.5826771653543307,1.0
CASP9,-0.09526634011790236,0.7401574803149606,1.0
DNAJC16,0.1787762595661757,0.8503937007874016,1.0
AGMAT,-1.2213438749561618,0.16535433070866143,1.0
DDI2,-0.37917935574094574,0.1889763779527559,1.0
PLEKHM2,0.020636706562497054,0.984251968503937,1.0
UQCRHL,-0.1929073204932905,0.6535433070866141,1.0
AL450998.1,-0.1250018930397001,0.8503937007874016,1.0
FLJ37453,-0.33291164299687637,0.952755905511811,1.0
SPEN,0.056205971304549074,0.8503937007874016,1.0
ZBTB17,-0.031701110772138996,0.9763779527559056,1.0
MT1XP1,0.2472595188533797,0.8582677165354331,1.0
FBXO42,-0.3206285254608163,0.5669291338582677,1.0
SZRD1,0.04089020465164772,0.968503937007874,1.0
AL358794.1,-1.392743449915939,0.047244094488188976,1.0
NECAP2,-0.0028137662490950177,0.9921259842519685,1.0
RNU1-1,0.879101051414761,0.3779527559055118,1.0
NBPF1,-0.7600553108327976,0.3779527559055118,1.0
CROCCP2,-0.3853633464292088,0.2125984251968504,1.0
MST1P2,-0.5036075826037645,0.49606299212598426,1.0
EIF1AXP1,-0.22798185455272435,0.4330708661417323,1.0
CROCC,0.19067521765442086,0.889763779527559,1.0
BX284668.5,-0.3424912802803117,0.5275590551181102,1.0
BX284668.6,-1.0485504069975975,0.18110236220472442,1.0
ATP13A2,0.010357921409971382,0.9921259842519685,1.0
SDHB,0.23320787564236856,0.6535433070866141,1.0
RCC2,-0.03869082938199586,0.9291338582677166,1.0
IFFO2,0.03165177023698362,0.984251968503937,1.0
