gene,log2FC,p_perm,FDR
ZMPSTE24,0.23344292032087743,0.3464566929133858,1.0
COL9A2,0.5822337046406831,0.4330708661417323,1.0
SMAP2,-0.017492263980772194,0.9448818897637795,1.0
ZFP69B,0.2717943449063982,0.8582677165354331,1.0
AL031985.3,-0.4693974512849779,0.5905511811023622,1.0
ZFP69,0.04338984264758272,0.984251968503937,1.0
EXO5,0.45862974762698916,0.5275590551181102,1.0
ZNF684,-0.27219553405964403,0.6535433070866141,1.0
RIMS3,-0.4338699497011773,0.6377952755905512,1.0
NFYC,-0.051373959499843025,0.889763779527559,1.0
CITED4,-0.3890393783854207,0.8582677165354331,1.0
CTPS1,0.58283314518467,0.25196850393700787,1.0
SCMH1,-0.6486761665833289,0.11811023622047244,1.0
HIVEP3,1.0317297122271816,0.25984251968503935,1.0
FOXJ3,-0.18056245738976795,0.5196850393700787,1.0
PPCS,-0.06745526330473073,0.8740157480314961,1.0
CCDC30,0.8944470420998982,0.16535433070866143,1.0
PPIH,-0.5186862483394714,0.05511811023622047,1.0
YBX1,0.1866290365737111,0.5275590551181102,1.0
P3H1,-0.2612797891254117,0.7480314960629921,1.0
SVBP,-0.4081214906337287,0.4330708661417323,1.0
ERMAP,0.30906717255220806,0.6850393700787402,1.0
ZNF691,-0.65666082536585,0.36220472440944884,1.0
SLC2A1,-0.4550111980819205,0.25196850393700787,1.0
EBNA1BP2,0.5343571106618894,0.2047244094488189,1.0
ELOVL1,1.0278651529475562,0.5118110236220472,1.0
MED8,0.6603313306342269,0.2440944881889764,1.0
SZT2,-0.5059802466810468,0.1889763779527559,1.0
KDM4A,-0.07271138750767392,0.84251968503937,1.0
IPO13,0.1045116698390176,0.7952755905511811,1.0
DPH2,0.11588812666529957,0.8976377952755905,1.0
ATP6V0B,0.10501687758273626,0.7874015748031497,1.0
B4GALT2,-0.7579380069381041,0.33070866141732286,1.0
AL356653.1,-0.35786620449774054,0.8110236220472441,1.0
DMAP1,-0.7166730532103962,0.4409448818897638,1.0
ERI3,0.2783215895026121,0.8031496062992126,1.0
RNF220,0.3725970745901144,0.4330708661417323,1.0
C1orf228,0.8236647520173435,0.41732283464566927,1.0
RNU5F-1,0.07840442063496256,0.952755905511811,1.0
KIF2C,-0.7127651287924527,0.33858267716535434,1.0
RPS8,0.05758264337189267,0.5905511811023622,1.0
SNORD46,0.3420160782175301,0.6456692913385826,1.0
RPS15AP11,-0.5790541575413357,0.047244094488188976,1.0
PLK3,-0.25078124726952034,0.7637795275590551,1.0
BTBD19,-0.13994825695725233,0.7559055118110236,1.0
PTCH2,0.28804583275414464,0.7165354330708661,1.0
EIF2B3,-0.5275270798440017,0.3700787401574803,1.0
HECTD3,-0.04448380376925343,0.889763779527559,1.0
UROD,0.41772278313071354,0.36220472440944884,1.0
ZSWIM5,-0.1227520050265205,0.905511811023622,1.0
MUTYH,0.22995395097543625,0.6614173228346457,1.0
TOE1,0.2980263977431248,0.6535433070866141,1.0
TESK2,-0.47003077951587313,0.3779527559055118,1.0
CCDC163,0.07978375194031773,0.905511811023622,1.0
MMACHC,1.4433863840614118,0.07086614173228346,1.0
PRDX1,-0.13005738195495908,0.7637795275590551,1.0
AKR1A1,-0.07166655387354837,0.7480314960629921,1.0
NASP,-0.3223943537039915,0.031496062992125984,1.0
GPBP1L1,0.05843930093028149,0.7716535433070866,1.0
TMEM69,-0.1639456683404905,0.7795275590551181,1.0
IPP,0.08712246084995412,0.9212598425196851,1.0
AL604028.1,1.290656570671154,0.023622047244094488,1.0
MAST2,0.5114765314982883,0.5984251968503937,1.0
TMA16P2,0.28881861172772094,0.7795275590551181,1.0
PIK3R3,0.8970242416709628,0.33070866141732286,1.0
POMGNT1,1.0618043703359215,0.25196850393700787,1.0
LRRC41,-0.5099394410303555,0.12598425196850394,1.0
UQCRH,0.0273170279549797,0.8976377952755905,1.0
NSUN4,0.21589980626921523,0.5118110236220472,1.0
MKNK1,0.05871432248948327,0.8031496062992126,1.0
MOB3C,0.03757290334261887,0.8976377952755905,1.0
ATPAF1,0.7972290498365426,0.11811023622047244,1.0
EFCAB14,0.12496688316414062,0.49606299212598426,1.0
STIL,0.8337169293736979,0.15748031496062992,1.0
CMPK1,-0.1319072284130769,0.7244094488188977,1.0
FOXD2-AS1,1.2251690362751488,0.06299212598425197,1.0
FOXD2,-0.04456091099671178,0.905511811023622,1.0
SPATA6,-0.3288474167464268,0.7322834645669292,1.0
FAF1,0.21083141683092865,0.5748031496062992,1.0
CDKN2C,0.11970613620989656,0.8661417322834646,1.0
RNF11,-0.1299593830749446,0.7716535433070866,1.0
EPS15,-0.016686514425057197,0.905511811023622,1.0
OSBPL9,-0.4591575963446335,0.14173228346456693,1.0
NRDC,0.38091314219732464,0.015748031496062992,1.0
TXNDC12,0.2176519903224552,0.08661417322834646,1.0
KTI12,-1.0118677539071934,0.14960629921259844,1.0
BTF3L4,0.5629790455537522,0.12598425196850394,1.0
